inchi_key,rdkit_smiles,PIC50
OZWXDWVFTIFZHS-UHFFFAOYSA-N,CN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,7.11
QSDLVBSOCJOFJV-FNLKRUPLSA-N,Cc1ncoc1-c1nnc(SCCCN2[C@H]3CC[C@@H]2C[C@H](c2cccc(C(F)(F)F)c2)C3)n1C,5.5
FDELRQRUDIZNMQ-PSDCWKFISA-N,CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3cccc(C#N)c3)CC1)CC2,6.8
RNTITYGCQNKQBU-UHFFFAOYSA-N,CSc1ccccc1N1CCN(CCCCCC(=O)NCc2ccncc2)CC1,7.192546675338704
ORRBREIXBAIZTQ-UHFFFAOYSA-N,COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2,6.2413750481091705
QQBINOQKHPXQEW-QGZVFWFLSA-N,C[C@@H]1CN(CC(=O)N2CCc3ccccc32)CCN1Cc1ccc(Cl)cc1,6.0
VPCKUMFPILIIDI-JIBACQESSA-N,CC(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,6.4
GUYDMNDOMIQYML-GDLZYMKVSA-N,CCCN(CCc1ccc(NC(=S)Nc2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)cc1)[C@@H]1CCc2c(O)cccc2C1,6.959303657420888
PJMOAMQVWVRXEQ-UHFFFAOYSA-N,Cc1c(C2CCN(Cc3ccccc3)CC2)n[nH]c1-c1ccccc1,7.05
RSUVYMGADVXGOU-BUHFOSPRSA-N,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,5.0
XBPMJUGEGKXVII-UHFFFAOYSA-N,CCc1cn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)[nH]c1=O,6.829912761535014
VVMAWHYBPARZHV-JTQLQIEISA-N,CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(I)c1OC,9.54
LQGNDHYNCHVOGU-UHFFFAOYSA-N,COc1ccccc1N1CCN(Cc2cc(C#N)c3cccccc2-3)CC1,7.85694955009957
RCWYEZYTOVCNOJ-UHFFFAOYSA-N,Cc1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)CO4)CC2)cc1C,5.630261380863288
UGXPMUFKPRFZOM-UHFFFAOYSA-N,O=C1c2ccccc2CCC12CCN(Cc1ccc(C(F)(F)F)cc1)CC2,5.659719816729223
KMTWVLYZPPJEHR-AHKZPQOWSA-N,CN(C)c1ccc(-c2cccc3c2CC[C@H]2[C@H]3c3cc(O)c(Cl)cc3CCN2C)cc1,7.920272917984124
RITZJRAUYHPYLW-UHFFFAOYSA-N,O=C1N(CCN2CCCCCC2)CCN1c1ccc(F)c(Cl)c1,7.866656911148744
ZDHMIAFTJQSDLK-VIFPVBQESA-N,CCN1CCC[C@H]1CNC(=O)c1c(F)c(Br)cc(O)c1OC,8.15
PNXAJQBRLDGPQZ-UHFFFAOYSA-N,CCN(C)CCc1c(-c2ccc(C#N)cc2)[nH]c2ccccc12,9.378916903200697
WCIPIDQYCIFSCP-UHFFFAOYSA-N,CCOCCOCc1ccn2ncc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2c1,7.814086457546723
IAOUVQRCRUKJNM-UHFFFAOYSA-N,CC(C)=C1c2ccccc2C=C(C2=CCN(C)CC2)c2cc(Cl)ccc21,6.358849107837938
FFXLCCZAXLBJFW-OYRHEFFESA-N,COc1ccc([N+](=O)[O-])cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,7.35
GTXFOEHPKNATLV-SECBINFHSA-N,CCN[C@@H]1Cc2cc3nc(N)sc3cc2C1,6.822606246981442
LABSLKNETFNUAU-UHFFFAOYSA-N,CC(C)CS(=O)(=O)n1ccc2c(-c3ccccc3)cc(N3CCN(C)CC3)nc21,6.26
VLCYCTQMMKCUDI-UHFFFAOYSA-N,C[Si](C)(C)c1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,5.530370068705876
KZPBNOPHHYISJR-CGKJMXRXSA-N,CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(C#N)cc3)CC1)CC2,6.9
BGRJTUBHPOOWDU-LLVKDONJSA-N,CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,5.813729349359088
GWSJSKIZAIMZOZ-UHFFFAOYSA-N,Cc1c(-c2ccc(Cl)cc2)n[nH]c1C1CCN(Cc2ccccc2)CC1,6.699485002168009
PITWYMITJRIVTR-UHFFFAOYSA-N,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(CCO)cc2)CC1,6.820341017568944
TUZMIWVHPWQEBK-UHFFFAOYSA-N,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,6.602533550968088
MBSIGRZACGJWRM-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,6.703063767941834
RKZVRIHTYWJVDD-UHFFFAOYSA-N,Cc1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)CO4)CC2)cc1,6.309051026907589
MHHLELSXRBTNRD-GXTWGEPZSA-N,C=CCN1CC[C@H]2c3cccc(O)c3CC[C@H]21,7.070252496853557
AIJIQCBYMBZLJD-UHFFFAOYSA-N,COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1,6.679260235088693
HUXFXXWYIRBVJR-UHFFFAOYSA-N,CCCN(CCC)C1CCc2cc(CS(=O)(=O)c3ccc(OC)cc3)ccc2C1,6.519997412471132
LVRYFOYDXSSYJJ-UHFFFAOYSA-N,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(Cl)c3)CC2)CC1,7.12
KNWVMRVOBAFFMH-OAHLLOKOSA-N,COc1cc2c(cc1O)[C@H]1Cc3ccc(OC)c(O)c3CN1CC2,4.67
HFKSXXFKEYZDQL-SFHVURJKSA-N,COc1cc2c(c(OC)c1)CN1CCc3cc(OC)cc(OC)c3[C@@H]1C2,5.6
MTASNPVDMSIQLV-BRLLKYFNSA-N,O[C@]1(c2cccc(Cl)c2Cl)C[C@@H]2CC[C@H](C1)N2Cc1csc2ccccc12,6.55
IFIIHJSXBMXLER-QGZVFWFLSA-N,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2cccc(F)c2)CC1,6.0
BXLOXSAIDXDVKJ-NSHDSACASA-N,CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(O)c1OC,8.52
XZONNCQQDNOYMJ-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCc2cn(-c3ccc(SC)cc3)nn2)CC1,7.421829324897104
FVQOIDZBAPLYGQ-UHFFFAOYSA-N,Cc1cccn2ncc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,4.882341251086343
UOIRCOOXVJGCIE-UHFFFAOYSA-N,CC1(c2cc(-c3ccc(Cl)cc3)[nH]n2)CCN(Cc2ccccc2)CC1,6.62
PSLDCUMPPHBRTH-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCn2cc(CCCN3CCc4cc(O)c(O)cc4C(c4cccc(C)c4)C3)nn2)CC1,6.939767386548798
IEICVHLYUUMYCM-QGZVFWFLSA-N,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccccc2Cl)CC1,5.939893323770572
IJPGGHONVGTCOX-UHFFFAOYSA-N,O=C(NCCCCN1CCc2ccccc2C1)c1ccc(-c2ccccc2)cc1,6.299998801428872
QSXMGLLVLGBRNL-UHFFFAOYSA-N,O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc(Cl)c1,7.64
UYAJEEPVQYLWDN-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2ncncc2C1,5.899999208599324
ONKJNCWHGRFIII-UKILVPOCSA-N,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4cccc(F)c4)c3CC[C@@H]21,6.6505650456506125
HAABSCYMCZRVTB-AQYVVDRMSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccccc1,6.32
BCWFLMWROQYMGK-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(OCCF)c2)CC1)c1ccc2nonc2c1,7.0
URYSFLTUDQDOLY-JTQLQIEISA-N,CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(OC)cc(O)c1OC,7.15
KSKCVJKDKBWMJB-UHFFFAOYSA-N,C=C1c2ccccc2C=C(C2=CCN(C)CC2)c2ccccc21,6.600686663775988
NPOJZRKINKCVTE-UHFFFAOYSA-N,CC(C)CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,6.469081873669167
MRZXGFAYAQXVTL-UHFFFAOYSA-N,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(CCF)cc2)CC1,6.968858748171018
HHUBBKQNDFELCT-IFMALSPDSA-N,Nc1cc(F)ccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCC3,7.539200667367015
CNKNJMJEVKMFAR-UHFFFAOYSA-N,COc1ccc2c(c1)CCCN(C)CCc1ccccc1C2,7.607001415811496
STIRDGXSGQTCAJ-UHFFFAOYSA-N,N#Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,4.32952722305722
DYCKCLZHSRKOSL-UHFFFAOYSA-N,O=Cc1cccn1C1CCN(Cc2ccccc2)CC1,5.842586784211012
BUGYAANIQPCORQ-UHFFFAOYSA-N,N#CC(C#N)=Cc1ccn(C2CCN(Cc3ccccc3)CC2)c1,4.806133346761422
YZKGQHRABFMYLD-UHFFFAOYSA-N,Cc1sc(C)c2c1CCCc1cn[nH]c1-2,5.682434841408199
NHLHTGDNMWUOMW-UHFFFAOYSA-N,O=Cc1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc12,9.12
YNPHJHPQIGUKLL-UHFFFAOYSA-N,CNC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3cc4c(cc3Cl)OCO4)CC2)C1=O,5.67366
BFTXVLUTUUBYLQ-UHFFFAOYSA-N,CC(C)=C1c2ccccc2C=C(C2=CCN(C)CC2)c2ccccc21,6.2378849878108165
UUDQCIUOURNBBY-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCc2cn(-c3ccc(F)cc3)nn2)CC1,7.131856330457902
JXMYTVOBSFOHAF-HNNXBMFYSA-N,Cc1cccc([C@@H]2CN(C)CCc3c2cc(O)c(O)c3Cl)c1,6.288192770958808
WVAKMWHEKNXRHK-UHFFFAOYSA-N,Cc1[nH]c(-c2ccccc2)nc1CN1CCN(c2ncccn2)CC1,5.841092502634917
FFXLCCZAXLBJFW-UHFFFAOYSA-N,COc1ccc([N+](=O)[O-])cc1S(=O)(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,7.7447300000000014
KKZGFVAZUKHFAC-MRXNPFEDSA-N,C=CCN1CCc2c(cc(O)c(O)c2Br)[C@@H](c2ccccc2)C1,6.458643985216575
BMCZTYDZHNTKPR-MRXNPFEDSA-N,COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)C[C@H]21,5.4
WJFKNYWRSNBZNX-UHFFFAOYSA-N,c1ccc2c(c1)Nc1ccccc1S2,5.0
SDDBNQDQBZPCGB-UHFFFAOYSA-N,COc1cccc(CCc2ccccc2OCc2ccccc2)c1,5.300686665221327
VZKPTHAFKKTYRC-SZPZYZBQSA-N,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccc(F)cc3)CC2)CC1,7.16
ZFVZMDQRPQIZMH-UKILVPOCSA-N,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4cccc([N+](=O)[O-])c4)c3CC[C@@H]21,6.209670508303728
JOQJONDKZULBPP-UHFFFAOYSA-N,CC(C)Oc1ccccc1N1CCN(C2CCC(NS(=O)(=O)c3cccc(Cl)c3F)CC2)CC1,6.70333
MZFAZCYLMYZDDU-UHFFFAOYSA-N,CN1CCN(c2ccc(O)c3c2OCC(=O)N3)CC1,6.45
SFRWZRKAHVGRFO-UHFFFAOYSA-N,CN1CCN(C2=Cc3ccccc3Cc3ccc(Cl)cc32)CC1,9.0
JJUKSUFNDXYVBQ-UHFFFAOYSA-N,O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCc2cc([N+](=O)[O-])ccc21,6.0
VFHXPWOCQCSEPK-UHFFFAOYSA-N,Cn1c(CN2CCC(c3cccc(C(F)(F)F)c3)CC2)nc2ccccc21,6.900006255485105
MDCLDPYRUQCBTL-UHFFFAOYSA-N,O=C1C(N2CCN(Cc3ccc(Cl)cc3)CC2)CCc2cccc3c2N1CC3,7.118858386879138
XZPOSTRUOZYGKG-KRWDZBQOSA-N,COc1ccc2c(c1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,6.459940255154952
MQWDTDMXDZXQGS-UHFFFAOYSA-N,Cc1nc(N2CCN(CCCCNC(=O)c3cn4ccccc4n3)CC2)cc(C(C)(C)C)n1,5.338432342521124
COLMLJLOZPVXNR-INIZCTEOSA-N,COc1cc2c(c(OC)c1)CN1CCc3cc(OC)c(O)c(OC)c3[C@@H]1C2,5.15
IWUPLAFLTUWLMF-SFHVURJKSA-N,Oc1ccc2c(c1)O[C@H](CN1CCc3ccccc3C1)CC2,7.130451853868393
GAJLCVIQCPUCOK-OAQYLSRUSA-N,CCCN(CCc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1)[C@@H]1CCc2c(O)cccc2C1,8.492425010840048
OXEFHEYEQUISKC-UHFFFAOYSA-N,c1ccc(CCN2CCCC2)nc1,5.0
LHRPHLZKEFNWMU-UHFFFAOYSA-N,Nc1nc2cc3c(cc2s1)CCNCC3,5.409645130991167
ASYRWYXXPRLTPR-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1cc2ccccn2n1,7.545
UKPYAHVTVCYHSG-CTXDPNEZSA-N,Cc1ncoc1-c1nnc(SCCCN2[C@H]3CC[C@@H]2CC(c2ccc(C(F)(F)F)cc2)C3)n1C,6.4
BVXJKDHFRHNSRI-LJQANCHMSA-N,C[C@H](CCN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1)CN1C(=O)CCc2ccccc21,6.582239830887238
CVHMNBOWZFIXEJ-UHFFFAOYSA-N,CN1CCc2cc3nc(N)sc3cc2CC1,5.8325929136481065
VOPNYIHLMCVSPL-UHFFFAOYSA-N,C#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1,6.196680213544098
FYWWZJPZGSOQHH-UHFFFAOYSA-N,COc1ccc(Cn2nnc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2C)cc1,7.574022237733412
FGFHKVYAKOQWLG-UHFFFAOYSA-N,NCCC(=O)Nc1cccc2c1cnn2S(=O)(=O)c1cccc2ccccc12,5.698970004336019
AUVDDIGUWXARSE-UHFFFAOYSA-N,CCCn1ncc2c1-c1c(Cl)sc(Cl)c1CCC2,5.0
HEEKUWDLPPDKMK-MEMLXQNLSA-N,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)CC1,7.07
FMTZLPYHNXPXCD-UHFFFAOYSA-N,Cc1cccc2c1CCN2C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,5.4615264273146105
MHYHDPMWTXPZLG-JKIUYZKVSA-N,N#Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)cc1,6.42
BKHJHBMOHZNYEP-UHFFFAOYSA-N,FC(F)(F)c1nc2c(OCCNCc3ccccc3)cccc2[nH]1,8.758987317104568
DUYVMDDLFWXUHZ-UHFFFAOYSA-N,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,6.421672733387593
YUOYSSGZLHUBKV-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(N(C)C)ncc2C1,5.800000437401602
VURPIGYSDZFRHH-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1CCCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,8.300343331887994
FYSSSSIVDTYBFD-SFHVURJKSA-N,COc1ccc(Br)cc1-c1nc(CNC[C@@H]2CCN(Cc3ccccc3)C2)cs1,6.493265446376648
LZAYOZUFUAMFLD-UHFFFAOYSA-N,OC1(c2ccc(Cl)cc2)CCNCC1,5.040719340046703
NVYMBZSBOQRSFH-UHFFFAOYSA-N,C#Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,5.381045206025643
RVLMLEAKRSXVHD-UHFFFAOYSA-N,CCCN(CCC)C1CCn2ncc(CO)c2C1,4.698970004336019
GBECAOYRFRVNTA-UHFFFAOYSA-N,O=C1c2ccccc2CCN1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.940039370646014
ZPTHFIRVKGBKMN-UHFFFAOYSA-N,c1cc2c(c(N3CCN(CCCc4c[nH]c5ccccc45)CC3)c1)OCCO2,7.679260235088693
ZJCJUHTYZBBRTE-SNAWJCMRSA-N,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2cc3cc(OCCOCCF)ccc3[nH]2)CC1,6.920546251317457
VRRJFCMGNMFNOE-UONOGXRCSA-N,C=CCN1CC[C@@H]2c3c(cccc3OC)CC[C@H]21,8.070193691428571
UPXJKNQVKALXKP-UHFFFAOYSA-N,COc1ccccc1N1CCN(Cc2ccn(-c3ccccc3)c2)CC1,8.888685549231054
GJUDGMHZQOXKJL-UHFFFAOYSA-N,CCc1c(C2CCN(Cc3ccccc3)CC2)n[nH]c1-c1ccc(Cl)cc1,7.46
RJHAJYOHAGENKY-UHFFFAOYSA-N,Fc1ccc(CCN2CCC3(CCc4ccc(F)cc4O3)CC2)c(F)c1,6.309934639990495
MDOKTLACQIDXQG-UHFFFAOYSA-N,COc1ccc(Br)cc1S(=O)(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,7.4437
HWJXQZBZKJYOMP-UHFFFAOYSA-N,CN1CCCc2ccccc2Cc2ccc(O)cc2CC1,7.296789397523787
VTFHJUTXAYAVPD-YEMPIKNUSA-N,O=C(CC1CCCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6.28
IAILMXLUNTXPAW-UHFFFAOYSA-N,O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc(O)c1,8.82
GGAQZJOAVWSKSS-UHFFFAOYSA-N,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,7.500019067201903
SSKRZOVNWRTPKN-ONEGZZNKSA-N,O=C(NC/C=C/CN1CCN(c2ccccc2OCCF)CC1)c1cc2cc(O)ccc2[nH]1,7.47244024087005
NJDDOYGAHXQMEQ-CQSZACIVSA-N,O=c1[nH]c2ccc3c(c2[nH]1)O[C@@H](CNCc1ccccc1)CC3,8.522878745280337
UVPIZMCLGBXZAJ-BDJLRTHQSA-N,Oc1cc2c(cc1O)[C@H]1c3ccc(F)nc3CN[C@@H]1CC2,5.659192439725933
FCALCRRTZHDENL-UHFFFAOYSA-N,CC(C)CCN1CCN2c3cccc4[nH]cc(c34)CC2C1,7.619959751720092
KGMNPYRERCCGKH-UHFFFAOYSA-N,O=S(=O)(NC1CCN(CCOc2cccc(F)c2)C1)c1ccc(F)c(F)c1,6.280999437044241
WUACSCWYLJHDBV-HNNHSTSXSA-N,CS(=O)(=O)Oc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)C2,6.3
CMUNQMWNWMOYLV-UHFFFAOYSA-N,CC1CC(=O)Nc2c(CCN3CCN(c4noc5ccccc45)CC3)cc(F)cc21,7.0
ZRAGXRIXRXDXCR-AWKYBWMHSA-N,C=CCN1CCC2c3cccc(OC)c3CC[C@H]21,7.319301799103173
GRZHXPBQXHUQHO-UHFFFAOYSA-N,CCN(C)CCc1c(-c2ccccc2)[nH]c2ccccc12,7.070193691428568
FTCVLHZRRJVLPD-HOTGVXAUSA-N,CCCN1CCO[C@H]2c3cc4c(cc3CC[C@@H]21)CNC4=O,6.299998801428872
XRYOHUILNZTLBQ-UHFFFAOYSA-N,Cc1cccc2c1C(=O)N(CCCCCN1CC=C(c3c[nH]c4ccccc34)CC1)C2=O,7.0
MNVDCQLMHFFYCU-UHFFFAOYSA-N,COc1ccccc1N1CCN(Cc2ccc3cccccc2-3)CC1,7.573545803068418
FLCILYFEYHEATQ-UHFFFAOYSA-N,C1=CN(Cc2ccccc2)CCC1c1nc2ccccc2s1,6.22185
VIRASHBCYHPIAR-UHFFFAOYSA-N,O=C1C=C(c2ccc(F)cc2)OC12CCN(CCc1ccccc1)CC2,5.271362789234983
HHUBBKQNDFELCT-UNMCSNQZSA-N,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCC3,8.281332218788402
PZVTYIIWLUKKIK-AZGAKELHSA-N,COc1ccc(-c2cccc3c2CC[C@H]2[C@H]3c3cc(O)c(Cl)cc3CCN2C)cc1,6.25987910350192
TVURRHSHRRELCG-UHFFFAOYSA-N,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,6.09
OYCWFOLWJZRICL-UHFFFAOYSA-N,CNC(=O)c1cccc(-c2ccc(C(=O)NCCCCN3CCc4ccc(OS(=O)(=O)C(F)(F)F)cc4C3)cc2)c1,6.9000043832276585
VMVIBHPQZUBRKV-UHFFFAOYSA-N,Cn1c(CN2CCC(c3cccc(Cl)c3)CC2)nc2ccccc21,7.4000059408053
WDTMSPNCLRUYLZ-UHFFFAOYSA-N,CCCN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.2420641828391314
DAIVKPCIFVVSGY-UHFFFAOYSA-N,O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1,6.84
SNFLVHDMWFYRRB-UHFFFAOYSA-N,N#Cc1ccc2[nH]cc(CN3CCN(c4ccccc4Cl)CC3)c2c1,6.130246367416465
QMQPXBZSSCAECU-UHFFFAOYSA-N,CN1CC=C(C2=Cc3ccccc3Cc3ccccc32)CC1,7.050203331118362
QQSOUFSETSWOJX-UHFFFAOYSA-N,COc1ccc2c(c1)Cc1ccccc1CCCN(C)CC2,5.858371527237622
DEIXGWIQADAVTO-UHFFFAOYSA-N,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccc(Cl)c4)n2C)CC3)no1,6.699997265815395
RQPDIRHNVASJQG-UHFFFAOYSA-N,CN(C)C(=O)CN1CCc2cc3nc(N)sc3cc2CC1,5.300686665221327
RSVKEOVPNVXAOI-UHFFFAOYSA-N,CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,7.229715996119284
RARDZQWGAVAIAO-UHFFFAOYSA-N,Cn1c(CN2CCC(c3ccc(Cl)cc3)CC2)nc2ccccc21,7.799990244482077
JIFUZIJTCAAWNY-UHFFFAOYSA-N,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,7.59260186740827
GUGMHFQRQQBWKY-YUNKUFCWSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CC(Cl)C1,7.09
JNFBCMWINGLNPB-VIFPVBQESA-N,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Br)cc(Br)c1OC,7.6904533346866275
WQPRXYGVHKQNOH-HNNXBMFYSA-N,C[C@H]1Cc2c([nH]c3ccccc23)Cc2ccccc2CCN1C,7.069683656277492
LTYLKFKJUXNUBZ-LBPRGKRZSA-N,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Br,8.64
JFNOMZIRJGWDKM-SNAWJCMRSA-N,COc1ccc2[nH]cc(C(=O)NC/C=C/CN3CCN(c4ccccc4OCCF)CC3)c2c1,8.123292912202768
OFZLYUMNCUQVJM-UHFFFAOYSA-N,CN(C)CCSc1nc(-c2ccccc2)cs1,6.0
YQWLSLWGRRGKTR-UHFFFAOYSA-N,c1ccc2c(c1)CCCc1cn[nH]c1-2,5.0
CQABPCACTMBCQC-SZPZYZBQSA-N,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1,6.89
PKJVDKUHFZYEMN-UHFFFAOYSA-N,CCOCCOc1ccn2ncc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2c1,8.263894373362838
QIVGZELWYADNGV-QOCHGBHMSA-N,CO/N=C(/c1ccc(Cl)cc1)C(O)CN1CCN(c2ccccn2)CC1,6.432076090663241
UYCJWHABGCDKEQ-UHFFFAOYSA-N,CN1CCN(c2ccc(O)c3[nH]c(=O)ccc23)CC1,6.355
SNXPYOZDXRKEER-PMERELPUSA-N,CCCN1CCc2cccc3c2[C@@H]1Cc1cccc(OCCCCN2CCN(c4ccccc4OC)CC2)c1-3,6.7598169172391325
NWCMUBVTFZOFKO-VBUUOAMHSA-N,Cc1ncoc1-c1nnc(SCCCN2[C@H]3CC[C@@H]2C[C@H](c2ccc(C(F)(F)F)cc2F)C3)n1C,5.5
MJDLYRJRCRLNGE-UHFFFAOYSA-N,COc1ccccc1C1CCN(Cc2nc3ccccc3n2C)CC1,6.02182
AGQAAIRBRCRFGB-UHFFFAOYSA-N,CCCN(CCC)C1CCc2cc(CN(C(N)=O)c3ccc(OC)cc3)ccc2C1,5.2000001185546765
ZRAGXRIXRXDXCR-DZGCQCFKSA-N,C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21,7.745130676298218
OGYHYPVUHUXITF-UHFFFAOYSA-N,COc1ccc(-c2cc(N3CCN(C)CC3)nc3c2ccn3S(=O)(=O)CC(C)C)cc1,7.66
DCQKCNGVYBRKSC-UHFFFAOYSA-N,Cc1cccc(S(=O)(=O)NCCCN2CC=C(c3c[nH]c4ccc(F)cc34)CC2)c1,7.77
VZGCIZBAKNLDRR-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1,7.749859999230369
AXJMLTACSVSDBA-DAFNUICNSA-N,CO/N=C(/c1ccc(Cl)cc1)C(CNOC)CN1CCN(c2ccccn2)CC1,6.7883853839841
ZDNRYSVLOMAJEZ-SZPZYZBQSA-N,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1,6.93
IJMJZSNLRMYGOM-UHFFFAOYSA-N,CC(C)c1ccccc1N1CCN(CCCCCC(=O)NCc2ccc(C#N)cc2)CC1,7.699656668112006
YKRGOSHQVJQEJE-LBPRGKRZSA-N,CCc1cc(Br)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,8.664939829165407
KUBCXXBTKZCFPE-PKWGFICBSA-N,O=C(/C=C/c1ccc(F)cc1)N[C@H]1CC[C@H](CCN2Cc3ccc(C(F)(F)F)cc3C2)CC1,6.4
