compound_id,target_CHRM1_standard_value,target_CHRM2_standard_value,target_CHRM3_standard_value,target_CHRM4_standard_value,target_CHRM5_standard_value,target_DRD2_standard_value,target_HRH1_standard_value,target_HTR2A_standard_value,target_KCNH2_standard_value,target_OPRM1_standard_value,base_rdkit_smiles
O=C1N[C@H]2CNC[C@@H]2c2ccccc21,,,,,,,,5.09975021397964,,,O=C1N[C@H]2CNC[C@@H]2c2ccccc21
O=C1c2ccc3c(c2C[C@@H]2CNCCN12)OCCC3,,,,,,,,6.471580033042888,,,O=C1c2ccc3c(c2C[C@@H]2CNCCN12)OCCC3
COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccccc1,,,,,,,,5.499999839328535,,,COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccccc1
Fc1ccc(Nc2nc(N3CCOCC3)nc3[nH]ncc23)cc1,,,,,,,,5.6,,,Fc1ccc(Nc2nc(N3CCOCC3)nc3[nH]ncc23)cc1
Cn1ccc2c3c(ccc21)N(C(=O)Nc1cccnc1)CC3,,,,,,,,5.540000113174868,,,Cn1ccc2c3c(ccc21)N(C(=O)Nc1cccnc1)CC3
C[C@@H]1N=C(NCC(F)F)Nc2cccc(Cl)c21,,,,,,,,6.30892,,,C[C@@H]1N=C(NCC(F)F)Nc2cccc(Cl)c21
COc1ccc(CCN(CCCc2cccc(F)c2)CCc2ccc3c(c2)OCO3)cc1OC,,,,,,,,6.73,,,COc1ccc(CCN(CCCc2cccc(F)c2)CCc2ccc3c(c2)OCO3)cc1OC
CSc1cc2c(cc1Br)N(C(=O)Nc1cccnc1)CC2,,,,,,,,6.299998801428872,,,CSc1cc2c(cc1Br)N(C(=O)Nc1cccnc1)CC2
CC(N)Cn1ccc2cc(Br)ccc21,,,,,,,,6.799766835045491,,,CC(N)Cn1ccc2cc(Br)ccc21
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,,,,,,,,6.93,,,CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1
Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1C(C)(C)C,,,,,,,,8.031012350482023,,,Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1C(C)(C)C
COc1ccc(N2CCN(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN(C)C,,,,,,,,6.299999200952581,,,COc1ccc(N2CCN(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN(C)C
CN1CCN(c2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)CC1,,,,,,,,7.62,,,CN1CCN(c2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)CC1
CCN(CC)c1nc(Nc2cccc(OC)c2)c2cn[nH]c2n1,,,,,,,,5.6811,,,CCN(CC)c1nc(Nc2cccc(OC)c2)c2cn[nH]c2n1
Cc1nc2ccccn2c1C(=O)N1CCN(CCc2ccc(F)cc2F)CC1,,,,,,,,8.458643985216575,,,Cc1nc2ccccn2c1C(=O)N1CCN(CCc2ccc(F)cc2F)CC1
CC(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NS(=O)(=O)c1ccc2ccccc2c1,,,,,,,,6.7447300000000014,,,CC(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NS(=O)(=O)c1ccc2ccccc2c1
COc1c(C)ccc2c1C[C@@H]1CNCCN1C2=O,,,,,,,,6.638796006702617,,,COc1c(C)ccc2c1C[C@@H]1CNCCN1C2=O
COc1ccc(N2CCC(c3cccc(F)c3)C2=O)cc1OCCN1CCCCC1,,,,,,,,5.100000128334196,,,COc1ccc(N2CCC(c3cccc(F)c3)C2=O)cc1OCCN1CCCCC1
N[C@H]1C[C@@H]1c1c[nH]c2ccccc12,,,,,,,,6.87980868959805,,,N[C@H]1C[C@@H]1c1c[nH]c2ccccc12
CN(C(=O)CCCCCN1CCN(c2cccc3ccccc23)CC1)c1cccc(O)c1,,,,,,,,6.6,,,CN(C(=O)CCCCCN1CCN(c2cccc3ccccc23)CC1)c1cccc(O)c1
COc1ccc(N2CC=C(c3cccc(F)c3)C2=O)cc1OCCN1CCCCC1,,,,,,,,6.199999086091014,,,COc1ccc(N2CC=C(c3cccc(F)c3)C2=O)cc1OCCN1CCCCC1
CC(N)Cn1ccc2ccc(F)cc21,,,,,,,,6.6001639887651695,,,CC(N)Cn1ccc2ccc(F)cc21
COc1ccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)cc1,,,,,,,,6.57,,,COc1ccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)cc1
CN(C)Cc1cn(C)c2cccc(O)c12,,,,,,,,6.301846885746759,,,CN(C)Cc1cn(C)c2cccc(O)c12
Cc1ncccc1Oc1ccc(NC(=O)N2CCc3ccc(C(F)(F)F)cc32)cn1,,,,,,,,6.7999990672967,,,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3ccc(C(F)(F)F)cc32)cn1
CC1CNCCc2cc(F)c(Cl)cc21,,,,,,,,7.14267,,,CC1CNCCc2cc(F)c(Cl)cc21
CCOc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,,,,,,,,5.418968318544144,,,CCOc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21
Clc1ccccc1CCOc1cncc(N2CCNCC2)n1,,,,,,,,6.51,,,Clc1ccccc1CCOc1cncc(N2CCNCC2)n1
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cnc(Oc3cccnc3C)c(Cl)c1)CC2,,,,,,,,6.599998827036022,,,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cnc(Oc3cccnc3C)c(Cl)c1)CC2
CN1CCc2cc3ccccc3n2CC1,,,,,,,,7.550947322885928,,,CN1CCc2cc3ccccc3n2CC1
COc1ccc(N2CC=C(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1,,,,,,,,6.199999086091014,,,COc1ccc(N2CC=C(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1
Cc1cc2c(cc1Cl)N(C(=O)Nc1cnc(Oc3cccnc3C)nc1)CC2,,,,,,,,6.19999817218203,,,Cc1cc2c(cc1Cl)N(C(=O)Nc1cnc(Oc3cccnc3C)nc1)CC2
COc1cc(CC(C)N)c(OC)cc1F,,,,,,,,7.379863945026242,,,COc1cc(CC(C)N)c(OC)cc1F
O=C1c2c(cccc2C(F)(F)F)[C@@H]2CNCCN12,,,,,,,,7.229573994178928,,,O=C1c2c(cccc2C(F)(F)F)[C@@H]2CNCCN12
CN1CCN2c3c(cccc31)[C@@H]1CN(CC3CC(c4ccc(F)cc4)=NO3)CC[C@@H]12,,,,,,,,7.300686665221328,,,CN1CCN2c3c(cccc31)[C@@H]1CN(CC3CC(c4ccc(F)cc4)=NO3)CC[C@@H]12
Cc1ncccc1Oc1ccc(NC(=O)N2CCc3c(Cl)cccc32)cn1,,,,,,,,5.0,,,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3c(Cl)cccc32)cn1
COc1ccc(N2CCC(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1,,,,,,,,6.299998801428872,,,COc1ccc(N2CCC(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1
Cc1cccc2c1C(=O)N[C@H]1CNC[C@H]21,,,,,,,,7.251207324331268,,,Cc1cccc2c1C(=O)N[C@H]1CNC[C@H]21
COc1cc(Cl)c2c(O)n3c(c2c1)CNCC3,,,,,,,,5.35,,,COc1cc(Cl)c2c(O)n3c(c2c1)CNCC3
O=C(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2)CC1,,,,,,,,8.020150541765302,,,O=C(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2)CC1
Clc1cccc(N2CC[C@H]3CNC[C@H]32)c1,,,,,,,,6.38091,,,Clc1cccc(N2CC[C@H]3CNC[C@H]32)c1
O=S(=O)(c1ccc(F)cc1)N(CCCN1CCN(c2ccccc2)CC1)CC1CC1,,,,,,,,6.85,,,O=S(=O)(c1ccc(F)cc1)N(CCCN1CCN(c2ccccc2)CC1)CC1CC1
O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)CC1CCCCC1,,,,,,,,7.88273,,,O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)CC1CCCCC1
C[C@@H]1CNC[C@H]2Cc3ccc(Br)nc3N12,,,,,,,,7.2785747101330704,,,C[C@@H]1CNC[C@H]2Cc3ccc(Br)nc3N12
COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccccc4Cl)CC3)nc2N)cc1,,,,,,,,8.24137504810917,,,COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccccc4Cl)CC3)nc2N)cc1
CC(N)Cc1c[nH]c2ccc(O)cc12,,,,,,,,7.920546251317457,,,CC(N)Cc1c[nH]c2ccc(O)cc12
CC(CN)n1ccc2ccc3ccccc3c21,,,,,,,,5.368843848140137,,,CC(CN)n1ccc2ccc3ccccc3c21
CCC1CNCCc2cc(OC)c(Br)cc21,,,,,,,,7.0,,,CCC1CNCCc2cc(OC)c(Br)cc21
O=C1c2c(cc(C3CC3)cc2C(F)(F)F)[C@@H]2CNCCN12,,,,,,,,6.238660718136282,,,O=C1c2c(cc(C3CC3)cc2C(F)(F)F)[C@@H]2CNCCN12
COc1cc(CC(C)[N+](C)(C)C)c(OC)cc1Br,,,,,,,,5.666552725503252,,,COc1cc(CC(C)[N+](C)(C)C)c(OC)cc1Br
Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CCNCC3)cc1,,,,,,,,9.221232916538789,,,Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CCNCC3)cc1
c1cc(Cc2ccc3c(c2)OCO3)c2c(c1)N1CCNCC1CC2,,,,,,,,8.8,,,c1cc(Cc2ccc3c(c2)OCO3)c2c(c1)N1CCNCC1CC2
COc1cc([N+](=O)[O-])c(OC)cc1CC(C)N,,,,,,,,8.259637310505756,,,COc1cc([N+](=O)[O-])c(OC)cc1CC(C)N
CCN(CC)C(O)=C1CNc2cc3c4c(cccc4c2C1)NC3,,,,,,,,8.22,,,CCN(CC)C(O)=C1CNc2cc3c4c(cccc4c2C1)NC3
Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nn1)CC2,,,,,,,,5.800000437401602,,,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nn1)CC2
CN(CCCN1CCN(c2ccccc2)CC1)c1cccc(O)c1,,,,,,,,6.58,,,CN(CCCN1CCN(c2ccccc2)CC1)c1cccc(O)c1
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,,,,,,,,7.959535771613925,,,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1
CCOc1ccccc1-c1ccc2c(c1)N1CCNCCC1C2,,,,,,,,5.80035604335593,,,CCOc1ccccc1-c1ccc2c(c1)N1CCNCCC1C2
COc1ccc2c(n1)N1[C@H](C)CNC[C@H]1C2,,,,,,,,6.291053033288429,,,COc1ccc2c(n1)N1[C@H](C)CNC[C@H]1C2
Cn1ccc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,,,,,,,,7.431199425311003,,,Cn1ccc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1
CN1CCN(c2nc3c(c(OCc4ccco4)n2)CCNCC3)CC1,,,,,,,,5.58087,,,CN1CCN(c2nc3c(c(OCc4ccco4)n2)CCNCC3)CC1
CCOc1ccccc1-c1cc(Cl)cc2c1N1CCNCCC1C2,,,,,,,,6.768675806126965,,,CCOc1ccccc1-c1cc(Cl)cc2c1N1CCNCCC1C2
Cc1cccc2c1C(=O)NC1CCNCCN21,,,,,,,,6.951893629114872,,,Cc1cccc2c1C(=O)NC1CCNCCN21
CCC1(N=C2CC(c3ccc(F)cc3F)=NCCN2)CCCC1,,,,,,,,8.96,,,CCC1(N=C2CC(c3ccc(F)cc3F)=NCCN2)CCCC1
C[C@H]1CNC[C@@H]2Cc3ccccc3N12,,,,,,,,6.368843848140137,,,C[C@H]1CNC[C@@H]2Cc3ccccc3N12
CCCCn1cc(CCN(C)C)c2c(O)cccc21,,,,,,,,6.837829435388574,,,CCCCn1cc(CCN(C)C)c2c(O)cccc21
COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(Cl)cc1,,,,,,,,6.0999995174232655,,,COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(Cl)cc1
CCCNC(C)Cc1cc(OC)c(Br)cc1OC,,,,,,,,7.05,,,CCCNC(C)Cc1cc(OC)c(Br)cc1OC
NC[C@H]1C[C@@H]1c1cc(F)ccc1OCC1CC1,,,,,,,,6.05,,,NC[C@H]1C[C@@H]1c1cc(F)ccc1OCC1CC1
COc1ccc(C)c2c1C[C@@H]1CNCCN1C2=O,,,,,,,,6.838549048071855,,,COc1ccc(C)c2c1C[C@@H]1CNCCN1C2=O
O=C1N/C(=C\c2ccc(CN3CCCC3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1,,,,,,,,5.301029995663981,,,O=C1N/C(=C\c2ccc(CN3CCCC3)cc2)C(=O)N1c1ccc(Oc2ccccc2)cc1
CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Br)cnn1C,,,,,,,,9.60021875950632,,,CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Br)cnn1C
Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1Cl,,,,,,,,7.929372664231291,,,Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1Cl
Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3Cl)nc1)CC2,,,,,,,,7.0,,,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3Cl)nc1)CC2
COc1ccc(N2CC=C(c3ccc(OC)c(OCCN4CCCCC4)c3)C2=O)cc1Cl,,,,,,,,5.200000237109354,,,COc1ccc(N2CC=C(c3ccc(OC)c(OCCN4CCCCC4)c3)C2=O)cc1Cl
CCc1cc(C(F)(F)F)c2c(O)n3c(c2c1)CNCC3,,,,,,,,6.37,,,CCc1cc(C(F)(F)F)c2c(O)n3c(c2c1)CNCC3
CN1CCN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2C1,,,,,,,,5.382551391983434,,,CN1CCN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2C1
COc1ccc(N2Cc3ccccc3C2=O)cc1OCCN1CCCCC1,,,,,,,,5.0,,,COc1ccc(N2Cc3ccccc3C2=O)cc1OCCN1CCCCC1
CN(C)CC1CC2c3ccccc3Oc3ccccc3C2O1,,,,,,,,7.798626672448026,,,CN(C)CC1CC2c3ccccc3Oc3ccccc3C2O1
Cc1c(CCN)c2cccc3c2n1CCC3,,,,,,,,6.170017768019456,,,Cc1c(CCN)c2cccc3c2n1CCC3
c1ccc(Cc2nc3c(c(N4CCSCC4)n2)CCNCC3)cc1,,,,,,,,7.02,,,c1ccc(Cc2nc3c(c(N4CCSCC4)n2)CCNCC3)cc1
Clc1ccc2c(c1)N1CCNCC1C2,,,,,,,,7.496566673893365,,,Clc1ccc2c(c1)N1CCNCC1C2
COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,,,,,,,,9.261210077442987,,,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C
O=C(c1cc2n(n1)CCCC2)N1CCN(CCc2ccc(F)cc2F)CC1,,,,,,,,8.58834221734306,,,O=C(c1cc2n(n1)CCCC2)N1CCN(CCc2ccc(F)cc2F)CC1
O=C1N[C@@H]2CNC[C@H]2c2cccc(C(F)(F)F)c21,,,,,,,,5.748564555889572,,,O=C1N[C@@H]2CNC[C@H]2c2cccc(C(F)(F)F)c21
C[C@@H](N)Cn1ccc2c(Cl)c(F)ccc21,,,,,,,,8.0,,,C[C@@H](N)Cn1ccc2c(Cl)c(F)ccc21
COc1ccc(N2CCN(c3cc(F)cc(F)c3)C2=O)cc1OCCN1CCCCC1,,,,,,,,5.032579052760791,,,COc1ccc(N2CCN(c3cc(F)cc(F)c3)C2=O)cc1OCCN1CCCCC1
O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCC3)c1ccc(F)cc1,,,,,,,,8.959535771613925,,,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCC3)c1ccc(F)cc1
C[C@@H]1CN2C(=O)c3ccccc3C[C@@H]2CN1,,,,,,,,5.5295694296470215,,,C[C@@H]1CN2C(=O)c3ccccc3C[C@@H]2CN1
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,,,,,,,,5.1,,,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
COc1ccc(CCN(CCCc2cccc(Cl)c2)CCc2ccc3c(c2)OCO3)cc1OC,,,,,,,,6.9,,,COc1ccc(CCN(CCCc2cccc(Cl)c2)CCc2ccc3c(c2)OCO3)cc1OC
Clc1ccc(-c2n[nH]c3c2CCNCC3)cc1,,,,,,,,6.73,,,Clc1ccc(-c2n[nH]c3c2CCNCC3)cc1
O=C1c2c(cccc2C2CC2)C[C@@H]2CNCCN12,,,,,,,,7.138892379959848,,,O=C1c2c(cccc2C2CC2)C[C@@H]2CNCCN12
COc1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3OC)CC2)CC2CC2)cc1,,,,,,,,5.66,,,COc1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3OC)CC2)CC2CC2)cc1
Cc1ccc2c(ccn2CC(C)N)c1,,,,,,,,6.100089755403237,,,Cc1ccc2c(ccn2CC(C)N)c1
COc1ccc(N2Cc3ccc(Cl)cc3C2=O)cc1OCCN1CCC(C)CC1,,,,,,,,6.0999995174232655,,,COc1ccc(N2Cc3ccc(Cl)cc3C2=O)cc1OCCN1CCC(C)CC1
COc1ccc(N2CC=C(c3ccc(F)cc3)C2=O)cc1OCCN1CCC(C)CC1,,,,,,,,6.599998827036022,,,COc1ccc(N2CC=C(c3ccc(F)cc3)C2=O)cc1OCCN1CCC(C)CC1
O=C(CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCN3)c1ccc(F)cc1,,,,,,,,8.259879103501918,,,O=C(CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCN3)c1ccc(F)cc1
Cc1[nH]c2ccccc2c1C1=CCNCC1,,,,,,,,5.82391,,,Cc1[nH]c2ccccc2c1C1=CCNCC1
CC(C)Oc1ccccc1Cc1c(N)nc(SCCN2CCN(Cc3cccc(C(F)(F)F)c3)CC2)nc1N,,,,,,,,6.9194309099675495,,,CC(C)Oc1ccccc1Cc1c(N)nc(SCCN2CCN(Cc3cccc(C(F)(F)F)c3)CC2)nc1N
COc1cc2c(cc1Br)C(C)CNCC2,,,,,,,,7.1,,,COc1cc2c(cc1Br)C(C)CNCC2
CC(=O)c1cccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)c1,,,,,,,,7.841554654178313,,,CC(=O)c1cccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)c1
COc1ccc(NC(=O)Nc2cccc(F)c2)cc1-c1c(Br)cnn1C,,,,,,,,9.5002076391272,,,COc1ccc(NC(=O)Nc2cccc(F)c2)cc1-c1c(Br)cnn1C
COc1ccc(N2Cc3cc(F)cc(C(F)(F)F)c3C2=O)cc1OCCN1CCC(C)CC1,,,,,,,,6.599998827036022,,,COc1ccc(N2Cc3cc(F)cc(C(F)(F)F)c3C2=O)cc1OCCN1CCC(C)CC1
C[C@@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12,,,,,,,,6.93090706912692,,,C[C@@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12
CCC(CC)(CC)N=C1CC(c2ccc(F)cc2F)=NCCN1,,,,,,,,8.4318,,,CCC(CC)(CC)N=C1CC(c2ccc(F)cc2F)=NCCN1
COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(F)cc1,,,,,,,,5.0,,,COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(F)cc1
COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccccc4C)CC3)nc2N)cc1,,,,,,,,7.939767386548798,,,COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccccc4C)CC3)nc2N)cc1
O=C(Nc1cccnc1)N1CCc2cc(I)c(Cl)cc21,,,,,,,,7.0,,,O=C(Nc1cccnc1)N1CCc2cc(I)c(Cl)cc21
COc1cc(OC)c(-c2ccccc2)cc1C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,,,,,,,,6.39999845668613,,,COc1cc(OC)c(-c2ccccc2)cc1C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O
Cc1ccc2c(c1C)N1[C@H](C)CNC[C@H]1C2,,,,,,,,7.469507027652582,,,Cc1ccc2c(c1C)N1[C@H](C)CNC[C@H]1C2
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,,,,,,,,9.30102999566398,,,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1
CSc1cc2c(cc1OC(F)(F)F)N(C(=O)Nc1cccnc1)CC2,,,,,,,,5.499999839328535,,,CSc1cc2c(cc1OC(F)(F)F)N(C(=O)Nc1cccnc1)CC2
NC(N)=NCCCc1nc(O)c(C=C2CNc3cc(Br)ccc32)nc1O,,,,,,,,5.71,,,NC(N)=NCCCc1nc(O)c(C=C2CNc3cc(Br)ccc32)nc1O
C[C@@H]1CNCCN1c1ccc2c(n1)[C@@H](OCc1cc(F)ccc1F)CC2,,,,,,,,5.85,,,C[C@@H]1CNCCN1c1ccc2c(n1)[C@@H](OCc1cc(F)ccc1F)CC2
Cc1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1,,,,,,,,7.442465833077573,,,Cc1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1
CCCNC(=O)N1OCC2CSc3ccc(F)cc3C21,,,,,,,,5.0,,,CCCNC(=O)N1OCC2CSc3ccc(F)cc3C21
c1cc(OC2CN(c3c4c(nc5ccnn35)CCNCC4)C2)ccn1,,,,,,,,5.91116,,,c1cc(OC2CN(c3c4c(nc5ccnn35)CCNCC4)C2)ccn1
CC(N)Cn1ccc2ccc3ccccc3c21,,,,,,,,7.420072134461062,,,CC(N)Cn1ccc2ccc3ccccc3c21
COC(=O)c1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,,,,,,,,5.2000001185546765,,,COC(=O)c1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2
Fc1cccc(N2CC[C@H]3CNC[C@H]32)c1,,,,,,,,5.95078,,,Fc1cccc(N2CC[C@H]3CNC[C@H]32)c1
C[C@H](N)Cn1ncc2ccc3sccc3c21,,,,,,,,8.172618399099724,,,C[C@H](N)Cn1ncc2ccc3sccc3c21
CCCCn1cc(CCN(C)C)c2c(OP(=O)(O)O)cccc21,,,,,,,,5.5219195817601125,,,CCCCn1cc(CCN(C)C)c2c(OP(=O)(O)O)cccc21
Oc1c2c(C(F)(F)F)ccc(Cl)c2c2n1CCNC2,,,,,,,,5.8318,,,Oc1c2c(C(F)(F)F)ccc(Cl)c2c2n1CCNC2
NC1CC1c1c[nH]c2ccc(F)cc12,,,,,,,,7.990466609412695,,,NC1CC1c1c[nH]c2ccc(F)cc12
CCN(CC)CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,,,,,,,,9.368843848140138,,,CCN(CC)CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C
COc1ccc(N2CC=C(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCC1,,,,,,,,6.199999086091014,,,COc1ccc(N2CC=C(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCC1
CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)cc2)C1,,,,,,,,6.601029995663981,,,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)cc2)C1
O=C(c1cnn2cccnc12)N1CCN(CCc2ccc(F)cc2F)CC1,,,,,,,,8.420145467794397,,,O=C(c1cnn2cccnc12)N1CCN(CCc2ccc(F)cc2F)CC1
CN(C)[C@H]1Cc2ccccc2[C@H](c2cccc([N+](=O)[O-])c2)C1,,,,,,,,6.300514997831991,,,CN(C)[C@H]1Cc2ccccc2[C@H](c2cccc([N+](=O)[O-])c2)C1
C[C@@H]1CNC[C@H]2Cc3ccc(C#N)cc3N12,,,,,,,,6.959535771613925,,,C[C@@H]1CNC[C@H]2Cc3ccc(C#N)cc3N12
O=C(c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1,,,,,,,,8.709988462879162,,,O=C(c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1
O=C(Nc1cccnc1)N1CCc2c1ccc(Cl)c2Cl,,,,,,,,6.199994802156316,,,O=C(Nc1cccnc1)N1CCc2c1ccc(Cl)c2Cl
CCn1oc2c(c1=O)CCN(C)CC2,,,,,,,,3.5228787452803374,,,CCn1oc2c(c1=O)CCN(C)CC2
CN(C)CCc1c[nH]c2cc(O)ccc12,,,,,,,,5.119728802573071,,,CN(C)CCc1c[nH]c2cc(O)ccc12
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)nc23)CC1,,,,,,,,5.3195862542081365,,,CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)nc23)CC1
CN1CCC(N(C)S(=O)(=O)c2cccc(Cl)c2)CC1,,,,,,,,6.01,,,CN1CCC(N(C)S(=O)(=O)c2cccc(Cl)c2)CC1
Fc1ccc(Nc2nc(NCCN3CCOCC3)nc3[nH]ncc23)cc1,,,,,,,,5.02,,,Fc1ccc(Nc2nc(NCCN3CCOCC3)nc3[nH]ncc23)cc1
Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CCCNC3)cc1,,,,,,,,8.058505775949946,,,Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CCCNC3)cc1
CC(C)(C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,,,,,,,,8.300686665221328,,,CC(C)(C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1cccc2ccccc12,,,,,,,,6.913639999999999,,,CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1cccc2ccccc12
COCc1ccc2c(n1)N1[C@H](C)CNC[C@H]1C2,,,,,,,,6.249317184060186,,,COCc1ccc2c(n1)N1[C@H](C)CNC[C@H]1C2
