compound_id,target_DRD2_standard_value,target_CHRM2_standard_value,target_HTR2A_standard_value,target_OPRM1_standard_value
O=C(CCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,5.96,,,
CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCCCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,5.0,,,
O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2ccccc21,7.03333194252785,,8.33029970478527,
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCN(C(N)=O)CC1,5.965,,,
COc1ccc(Cl)cc1S(=O)(=O)NC1CCC(N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1,7.16115,,,
COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@H]1C2)OCO4,4.83,,4.53,
CCOc1ccccc1N1CCCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,8.44,,,
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,7.4710800000000015,,7.9431,
Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1,7.529556176146504,,,
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2)CC1,7.41,,,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CCCO1,6.33,,7.84,
O=C(C[C@H]1C[C@H](CO)C1)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,6.93,,7.6,
c1ccc2c(c1)CCN1CCc3cccc4[nH]cc(c34)C21,5.3505733119519245,,,
COc1ccc(CN2CCO[C@@H](CCc3ccccc3)C2)cc1,4.69897,,,
O=S1(=O)Cc2ccccc2N1CCCN1CCN(Cc2ccc(Cl)cc2)CC1,6.009608654098432,,,
CCN(CC)CCC1(C)OC(c2ccccc2)=CC1=O,5.0,,,
Cc1cc2nc(C)c(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)n2c(C)n1,5.407350561771311,,,
C[C@@H]1CN(c2ccccc2-c2ccccc2)CCN1CCCCCC(=O)NCc1ccccc1,6.75,,,
CCCN(CCC)C1CCc2cc(CSc3ccc(OC)cc3)ccc2C1,6.699995898723094,,,
COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3ncc(C)c4c3CCO4)CC2)CC1,5.45,,7.43,
O=C(CO)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.33,,8.31,
CC1Cc2ccccc2N1C(=O)CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,6.0,,,
CNCCC(Oc1ccccc1OC)c1ccccc1,5.0,,,
O=C(CC1CCN(CC2CC2)CC1)c1ccc(F)cc1,5.789270798532013,,,
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(/C=N/Oc4ccccc4)c3CC[C@@H]21,6.908859438279254,,,
CN1CCN(c2cccc(Cl)c2Cl)CC1,7.33939577148758,,,
O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1ccc(-c2cccs2)cc1,6.0095913081025,,8.743152498298898,
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)NCC3CCCCC3)CC2)cc(C(F)(F)F)n1,6.799534291893183,,,
CO/N=C(/CCN1CCC(c2ccccn2)CC1)c1ccc(Cl)cc1,7.711466090023258,,,
Cc1ccc(OCCNCCCOc2ccccc2)cc1Cl,6.5207203114530685,,,
c1cnc(N2CCN(CCCN=C3COc4ccccc4N3)CC2)nc1,5.3979400086720375,,,
CCCCCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,5.0,,7.021518798237051,
N#Cc1ccc2c(c1)CN(CCCCNC(=O)/C=C/c1c[nH]c3ccccc13)CC2,6.0999995174232655,,,
FC(F)(F)c1cccc(N2CCN(CCOc3ccc4[nH]c(S)nc4c3)CC2)c1,8.23,,,
CCCN1CC(c2ccccc2)OC2c3cc(O)ccc3CCC21,6.42865624409076,,,
CCCN(CCc1ccccc1)[C@H]1CCc2c(O)cccc2C1,8.352791784933682,,,
O=C(NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1)c1ccc(-c2ccc(N3CCCC3=O)cc2)cc1,6.9000043832276585,,,
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(N4CCCC4=O)c3CC[C@@H]21,5.861093144281198,,,
CC=S(O)(O)=Nc1cccc2c1CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,6.21,,,
O=S(=O)(Nc1ccc([C@]23CNC[C@H]2C3)cc1)c1ccc(C(F)(F)F)cc1,5.5416727236892775,,,
O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)N1CCOCC1,7.2,,7.49,
NCCCC[C@H](NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,6.0,,,
COc1cccc(N2CCN(CCOc3ccc4nc(O)[nH]c4c3)CC2)c1,7.34872,,,
CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@@H]21,5.0,,,
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(OC(F)(F)F)c1,6.799999378197799,,,
CN1CCN(C2=Cn3cccc3Sc3ccccc32)CC1,7.888685549231052,,8.959535771613925,
O=C(CC1(O)CCC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,6.39,,7.65,
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C#Cc3ccccc3)cc2)CC1,6.431269727228155,,,
Fc1ccc(SCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1,6.7318860905323294,,6.950520659109942,
CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C,7.721104003265928,,,
Cc1cc2c[nH]c(O)c2cc1OCCCCN1CCN(c2cccc3cc(F)ccc23)CC1,9.09044,,7.53018,
c1ccc(CCC2CCN(Cc3cc4ccc[nH]c-4n3)CC2)cc1,6.7,,,
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NCC(N)=O,10.4,,,
c1ccc(N2CCN(C3CCC(Nc4ncccn4)CC3)CC2)cc1,6.698455006504028,,,
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,5.455931955649724,,,8.4089353929735
N#Cc1ccc2c(c1)CCNC2,4.27,,,
CCCN1CCOC2c3cc(O)ccc3[S+]([O-])CC21,6.7077668869192015,,,
O=C(c1ccccc1)c1ccccc1OCCN1CCCC1,5.272887779895274,,,
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccc4ccccc4c3)[nH]c2c1,6.300343331887994,,9.639136081991202,
O=C(NC/C=C/C[N+]1([O-])CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5.937771005386541,,6.979405350465031,
COc1ccc2c3c(c(=O)oc2c1)CN(Cc1ccncc1)CC3,5.236572006437063,,,
CNc1cc(OC)c(C(=O)N[C@H]2CN(Cc3ccccc3)C[C@H]2C)cc1Cl,8.615159932460983,,,
CN(C)CCSc1nc(C(C)(C)C)cs1,6.0,,5.920272917984124,
C(=C/c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,5.6020599913279625,,,
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCCSc2ccccc21,5.301029995663981,,,
Cc1ccc(C)c(N2CCN(CC(O)CN3C(=O)NC(C)(c4ccc(F)cc4)C3=O)CC2)c1,5.74,,,
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3C(F)(F)F)C2)n1C,5.42,,,
NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3Cc2cccc(Cl)c2)CC1,7.119593203859607,,,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)C1CCCO1,7.09,,8.54,
CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1cnn(C)c1,7.46,,7.24,
CCN1CCC[C@@H](c2cccc(OS(=O)(=O)C(F)(F)F)c2)C1,6.663540266151471,,,
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6ncc(C)o6)cc5CC4)n3C)cccc2n1,6.141672507150399,,,
Cc1noc2c1C(=O)CC(CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)C2,7.199990213585289,,8.0,
CN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NCc3ccc(Br)cc3)cc21,7.15105,,,
COc1cc2c(c(OC)c1OC)[C@@H]1Cc3cc4c(cc3CN1CC2)OCO4,5.38,,5.42,
Nc1ccc(F)cc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,7.821302913648107,,7.821302913648107,
COc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1-c1ccc(CN2CCCCCC2c2ccccc2)[nH]1,6.0,,,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc(-n2cccn2)cc1,5.77,,7.56,
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(O)c1,7.4000059408053,,,
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,5.098970004336018,,,
Cn1c(CN2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)nc2ccccc21,5.300000067481807,,,
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1cccs1,7.25987910350192,,6.0121527552445855,
CCCN(CCC)[C@@H]1CCc2ccc3[nH]c(C#N)cc3c2C1,7.4586439852165745,,,
CC1Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)NC1=O,8.348929162074883,,,
Cc1c(OCCCCN2CCN(c3cccc4cccc(F)c34)CC2)ccc2c[nH]c(O)c12,8.52,,8.414539999999999,
N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cc4ccccc4[nH]3)CC1)CC2,6.5,,,
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2n1,7.463527558124793,,,
O=C(CCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,8.8634078531416,,,
COc1ccccc1N1CCN(Cc2cn3c(-n4cccn4)cccc3n2)CC1,6.4446116595026055,,,
O=C(c1ccco1)N1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,7.82,,8.66,
c1ccc(N2CCN(C[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)cc1,8.24,,,
O=C(CCCN1CC2CC1N(c1ccc(Cl)cc1)C2)c1ccc(F)cc1,6.769850359540574,,,
CC(C)(C)OC(=O)NC1CCC(CCN2CCc3ccc(C#N)cc3C2)CC1,5.65,,,
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@H](O)CCC3)CC1,8.44246583307757,,8.016381175305666,
COc1ccccc1N1CCN(CCCNC(=O)c2cc3ccccn3n2)CC1,6.192338406944832,,6.2509059864969005,
COc1ccccc1N1CCN(CCCCc2cc(-c3cccc([N+](=O)[O-])c3)no2)CC1,6.530059328007279,,,
Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)no3)CC2)cc1,6.888685549231052,,,
Cc1c(OCCCN2CCN(c3cccc4cc(F)ccc34)CC2)ccc2c1C(=O)NC2,8.769775539310864,,7.901544993495972,
C/C=C/CN1CCC(COC/C=C/c2ccccc2)CC1,5.0,,,
CCOCCOc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,7.24647061970416,,,
Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4C(F)(F)F)C3C2)nnc1-c1cnccn1,5.9,,,
Nc1ccc2c(N3CCN(CC[C@H]4CC[C@H](NC(=O)c5ccco5)CC4)CC3)nsc2c1,7.85,,8.37,
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,5.698970004336019,,5.698970004336019,
Oc1nc2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCCC4)c3)c2s1,5.5,,,
CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)C3Cc4ccccc4C3)cc2OC)nn1,8.233005816205441,,,
C/C=C/CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,6.02,,7.64,
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCCCN1CCN(c2ccccc2O)CC1,6.329877073462938,,,
CN(C)C1C=CC2(CC1)c1ccccc1C=Cc1ccc(Cl)cc12,8.849590451302545,,,
CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NC(C)c3ccccc3)cc21,6.35105,,,
O=C1Cc2c(ccc3c2OC[C@H](CNCC2CCc4c([nH]c5ccc(F)cc45)C2)O3)N1,7.0,,,
Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,5.97,,6.5228800000000025,
CC(C)Oc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,8.572879435388577,,,
CCCN1COC[C@@H]2c3cc(O)ccc3OC[C@H]21,6.661529483110868,,,
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,6.0,,8.040639535892968,
CC(C)c1ccccc1OCCN1CCC(CNS(=O)(=O)c2cccc(Cl)c2)CC1,7.180305354819378,,,
Cc1c(-c2ccc(Cl)cc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,6.77,,,
O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)NCc1ccncc1,6.7318860905323294,,,
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1c2ccccc2CC12CCCC2,6.729386131154501,,,
Clc1ccc2c(c1)N=C(N1CCN(Cc3ccc4c(c3)OCCO4)CC1)c1ccccc1N2,7.539200667367015,,,
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccn4C)n2C)CC3)no1,6.441671788816618,,,
C#Cc1ccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,6.73299000144534,,,
CC(C)(O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,6.0,,7.6,
Oc1nc2cccc(N3CCN(CCCC4CCc5c([nH]c6ccc(F)cc56)C4)CC3)c2o1,7.3,,,
C=CCc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,5.0,,,
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3nccc4ccccc34)c3ccccc32)CC1,6.3183848794518624,,,
O=C1COc2ccccc2N1CCCN1CCC(n2c(O)nc3cccc(F)c32)CC1,7.39,,,
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3)c3ccccc32)CC1,5.939767386548798,,,
O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccccn1,6.0,,7.0,
O=C(CC1(O)CCC1)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,7.02,,7.59,
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)CC3)cc1,6.39999845668613,,,
CN(CCN1CCN(c2cccc(Cl)c2)C1=O)CC12CCC(CC1)C2(C)C,6.9,,,
Cn1c(N2CCOCC2)nc2c(CN3CCN(c4ccccc4)CC3)cnc-2c1O,6.14,,,
C(=C/c1cc(CCCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)on1)\c1ccccc1,6.309639502625675,,,
CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,7.16,,7.5,
COc1ccccc1N1CCN(CCOc2ccc3nc(O)[nH]c3c2)CC1,8.88606,,,
Cc1cc(C)c2c(N)c(C(=O)NCCCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)sc2n1,6.0104990248778,,,
OC[C@H]1[C@H]2CN(Cc3ccccc3)[C@H](c3ccccc3)[C@H]2[C@@H]1N1CCCCC1,5.156600653328581,,,
CC(C)(C)c1nc(N2CCN(CCCCn3ccc(C4CCC4)nc3=O)CC2)cc(C(F)(F)F)n1,6.56255911765308,,,
COc1ccc(CCCCN2CCN(Cc3cc4ccccc4o3)CC2)cc1,5.239082145022208,,,
N#Cc1ccc2c(c1)CN(C[C@@H]1C[C@H]1CCNC(=O)c1cc3ccccc3[nH]1)CC2,6.74,,,
CNc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.970205407438264,,,
CCCN(CCN1CCN(c2ccc3[nH]ccc3c2)CC1)[C@H]1CCc2nc(N)sc2C1,8.53,,,
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,8.2839966563652,,6.619788758288393,
Oc1ccc2c(c1)O[C@@H](CNCc1ccccc1I)CC2,9.79,,,
Cc1cccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)c1,8.469507027652583,,,
COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,6.995302356375638,,,
N#Cc1ccc(S(=O)(=O)C2(F)CCN(CCc3ccc(F)cc3F)CC2)cc1,6.0626597347615965,,8.569545411947004,
CC(C)(C)OC(=O)NC1CCC(CCN2CCc3ccc([N+](=O)[O-])cc3C2)CC1,6.42,,,
CN1CCc2cc(-c3ccc(O)cc3)c(O)cc2C(c2ccccc2)C1,6.0,,6.0815099763398095,
Cc1ncoc1-c1nnc(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)n1C,7.0,,,
CCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,7.26,,7.251207324331268,
OC1(c2ccc(-c3ccccc3)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.00900163385622,,,
O=C1C(c2ccccc2)=COC12CCN(Cc1ccc(F)cc1)CC2,5.618728211339857,,,
CC(C)(C)OC(=O)N[C@H]1CC[C@@H](CCN2CCc3ccccc3C2)CC1,5.97,,,
CC1(C)Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)NC1=O,8.130512760089674,,,
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c12,7.6517,,8.97,
CN1CCc2ccccc2Cc2sccc2CC1,7.35,,,
CN1CCCc2ccccc2Cc2[nH]c3ccccc3c2CC1,8.392695421004161,,,
CN1CCc2cccc3c2[C@H]1Cc1cccc(-c2ccccc2)c1-3,6.631761359657992,,,
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,8.239473935845902,,7.650303660479333,
COc1cccc2c1CCCC2NCCN1CCN(c2ccc(Cl)cc2)CC1,5.499190960005191,,,
Cc1ccc(C(=O)NC2CCc3ccc(CCN4CCN(c5nsc6ccccc56)CC4)cc32)cc1,7.822606246981442,,8.521919581760113,
O=Cc1ccc(-c2ccc(C(=O)NC3CCN(Cc4ccccc4)C3)cc2)cc1,5.431199425311002,,,
COc1ccc2[nH]cc(C(=O)NCCCCN3CCN(c4ccccc4OCCF)CC3)c2c1,8.699656668112006,,,
COc1ccccc1N1CCN(Cc2cn(CCCCCCF)nn2)CC1,6.3098423568853725,,,
O=CN[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,6.08,,7.63,
CO[C@@H](C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C(C)C,7.05,,7.62,
COc1c(C)ccc2c1-c1cccc3c1[C@@H](C2)N(Cc1ccccc1)CC3,5.301029995663981,,,
COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2I)CC1,7.819385470685076,,,
CCCN1CCO[C@@H]2Cc3c(O)cccc3C[C@H]21,9.85387,,,
O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc21,7.95039098866491,,8.0,
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4occc34)CC2)CC1)c1ccnc2ccccc12,6.34,,8.28,
CC(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2cnn(C)c2)CC1,7.75,,6.42,
COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3nc(O)sc23)c1,6.0,,,
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C2=O)cc(OC)c1OC,8.011838111474617,,,
CC(C)=C1c2ccccc2C=C(N2CCN(C)CC2)c2ccccc21,6.539200667367015,,,
c1ccc(-c2nc3cc(CCN4CCN(c5ccccc5)CC4)ccc3[nH]2)cc1,7.5,,6.12,
CCCN1CCC(n2c(=O)n(C)c3cc(Cl)ccc32)CC1,5.5623397530344825,,,
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(Cl)c21,8.008061542529394,,8.948460778258289,
O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2cc(-c3ccccc3)ccc21,5.041672831162827,,6.199999390727345,
CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,5.43,,6.49,
CSc1ccc([C@@]2(O)C[C@@H]3CC[C@H](C2)N3Cc2c[nH]c3ccccc23)cc1,6.25,,,
COc1ccccc1OCCNC[C@H](O)c1ccc(O)c(O)c1,6.28,,,
COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCN(C)CCCCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1,7.115,,,
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2ccccc2c1,6.922967679535821,,,
COc1cccc2c1CCC(N(C)CCCCNC(=O)c1ccc(-c3ccccc3)cc1)C2,6.499998465974152,,,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccnc2ccccc12,6.25,,7.62,
O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1,5.97503467996417,,,
c1ccc(-c2ncc(CN3CCN(c4ccccc4)CC3)[nH]2)cc1,6.595168141690031,,,
COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OCC(F)F)CC3)CC2)cc1OC,7.06,,,
O=S(=O)(c1cncc2ccccc12)N1CCCCC[C@H]1CCN1CCN(c2cccc3sccc23)CC1,8.22,,7.54,
O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5cccs5)c4)CC3)c2o1,8.657577319177793,,,
O=C1COc2ccccc2N1CCCN1CCN(c2nsc3ccccc23)CC1,7.75,,8.24,
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1(O)CCC1,6.02,,8.01,
COc1ccccc1N1CCN(Cc2cc3c(=O)[nH]c(N(C)C)nc3[nH]2)CC1,6.828901931578724,,,
Oc1nc2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,6.3,,,
O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5oc(=O)ccc45)CC3)cc2N1,7.215,,5.64,
CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCc4ccccc4C3)[nH]2)c1,7.0,,,
CC(=O)NC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.25679965873863,,,
CC(C)C(=O)Nc1cccc(C2CCN(CCCC(=O)c3ccc(Cl)cc3)CC2)c1,6.213113388329744,,,
O=C(NN1c2ccc(Cl)cc2N=C(N2CCN(Cc3ccc4c(c3)OCCO4)CC2)c2ccccc21)c1ccccc1Cl,5.698970004336019,,,
c1ccc(OC[C@@H]2CC[C@H]3CN(c4ccccn4)CCN3C2)cc1,6.729386131154501,,,
Cc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,8.317999329452617,,,
C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,6.737591088495232,,9.200329725273209,
CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)[C@H]1CCc2c(O)cccc2C1,7.322205463458379,,,
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,6.709988462879161,,5.719655544250758,
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NCCSC[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O,7.0,,,
O=C(NCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc(C#Cc2ccccc2)c1,5.897721786379023,,,
O=C(CCCN1CCN(c2ncccn2)CC1)c1nc2ccccc2s1,5.819195115855149,,5.658798163965278,
CN1CCN(C2=Nc3cc(Cl)ccc3Cc3sccc32)CC1,7.568636235841013,,,
COc1c(C)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,6.608516106391263,,,
Cc1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)on1,5.88,,7.82,
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3cc(F)ccc3n2)CC1,7.16810781267176,,,
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3cn(Cc4ccc(-c5ccc(Cn6cc(-c7ccc(C(=O)NCCCCN8CCN(c9ccccc9OC)CC8)cc7)nn6)cc5)cc4)nn3)cc2)CC1,5.905619819790885,,,
COc1ccc(S(=O)(=O)N(C)c2ccccc2)cc1-c1ccc(CN2CCCCC[C@@H]2c2ccccc2)[nH]1,6.299998801428872,,,
c1ccc(OCCCNCCOc2ccccc2)cc1,6.600053988765168,,,
CN1CCc2ccc3c(=O)[nH]c4cccc5c4c3c2[C@H]1C5,7.261403678647633,,,
CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,9.32448857370794,,8.703934807939964,
CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(OC)cc3)cc21,6.395,,,
Oc1nc2cccc(OC3CCN(CCC4CCc5[nH]c6ccc(F)cc6c5C4)CC3)c2o1,6.51,,,
